ad_id,Donate,Contact,Purchase,Vote,Event,Poll,Acquisition,Learn,Persuade
x_1054663845984559,0,0,0,0,0,0,0,1,1
x_1056653216108408,0,0,0,0,0,0,0,1,1
x_1059323932347850,0,0,0,0,0,0,0,1,1
x_1063287134925720,0,0,0,0,0,0,0,1,1
x_1065642401858740,0,0,0,0,0,0,0,1,1
x_1069079191281555,0,0,0,0,0,0,0,0,1
x_1091314789292801,0,0,0,0,0,0,0,1,1
x_1106368557610922,0,0,0,0,0,0,0,0,1
x_1107454070800663,0,0,0,0,0,0,0,1,1
x_1162287014864170,0,0,0,0,0,0,0,1,1
x_1177206403355880,0,0,0,0,0,0,0,1,1
x_1177365846894322,0,0,0,0,0,0,0,1,1
x_1181792379557248,0,0,0,0,0,0,0,1,1
x_1183829052912219,0,0,0,0,0,0,0,1,1
x_1199506507943623,0,0,0,0,0,0,0,1,1
x_1207093247068945,0,0,0,0,0,0,0,1,1
x_1212188820029045,0,0,0,0,0,0,0,1,1
x_1222504772158994,0,0,0,0,0,0,0,1,1
x_1234066311166076,0,0,0,0,0,0,0,1,1
x_1249032062906389,0,0,0,0,0,0,0,1,1
x_1261554844837202,0,0,0,0,0,0,0,0,1
x_1272582240429617,0,0,0,0,0,0,0,1,1
x_1301304931036265,0,0,0,0,0,0,0,0,1
x_1320414906005416,0,0,0,0,0,0,0,1,1
x_1335565614516040,0,0,0,0,0,0,0,1,1
x_1467567954635310,0,0,0,0,0,0,0,1,1
x_1489564238402722,0,0,0,0,0,0,0,1,1
x_1493158951243814,0,0,0,0,0,0,0,1,1
x_1559659628095238,0,0,0,0,0,0,0,1,1
x_1577864303156349,0,0,0,0,0,0,0,1,1
x_1625029621398347,0,0,0,0,0,0,0,1,1
x_1647810975951070,0,0,0,0,0,0,0,1,1
x_1655554595015692,0,0,0,0,0,0,0,0,1
x_1668722460361298,0,0,0,0,0,0,0,1,1
x_1723508285081812,0,0,0,0,0,0,0,1,1
x_1744120943091637,0,0,0,0,0,0,0,1,1
x_1779675002849857,0,0,0,0,0,0,0,1,1
x_1790453978427284,0,0,0,0,0,0,0,1,1
x_1866383897202705,0,0,0,0,0,0,0,0,1
x_1888350981649769,0,0,0,0,0,0,0,0,1
x_1965622620539067,0,0,0,0,0,0,0,0,1
x_2241945752816403,0,0,0,0,0,0,0,1,1
x_2295943460767535,0,0,0,0,0,0,0,1,1
x_2329534067381448,0,0,0,0,0,0,0,1,1
x_2433545330186916,0,0,0,0,0,0,0,1,1
x_2779405022242431,0,0,0,0,0,0,0,1,1
x_2888377601338572,0,0,0,0,0,0,0,0,1
x_2913591135464281,0,0,0,0,0,0,0,1,1
x_2987150914765669,0,0,0,0,0,0,0,1,1
x_3596746617292422,0,0,0,0,0,0,0,1,1
x_3706680709661362,0,0,0,0,0,0,0,1,1
x_374465612393112,0,0,0,0,0,0,0,1,1
x_3776323619292399,0,0,0,0,0,0,0,1,1
x_3902042386733856,0,0,0,0,0,0,0,1,1
x_400438909828581,0,0,0,0,0,0,0,1,1
x_4018640731697546,0,0,0,0,0,0,0,1,1
x_409603312160211,0,0,0,0,0,0,0,1,1
x_419150397451784,0,0,0,0,0,0,0,1,1
x_426410473321673,0,0,0,0,0,0,0,1,1
x_428801210234228,0,0,0,0,0,0,0,1,1
x_430001870197421,0,0,0,0,0,0,0,0,1
x_432699449400294,0,0,0,0,0,0,0,0,1
x_437494562695477,0,0,0,0,0,0,0,1,1
x_452930704449885,0,0,0,0,0,0,0,1,1
x_497590103138841,0,0,0,0,0,0,0,0,1
x_501728205995347,0,0,0,0,0,0,0,1,1
x_503364029179531,0,0,0,0,0,0,0,0,1
x_509538321709953,0,0,0,0,0,0,0,1,1
x_510415145291871,0,0,0,0,0,0,0,1,1
x_514607598102297,0,0,0,0,0,0,0,1,1
x_514793104529115,0,0,0,0,0,0,0,1,1
x_514824771362832,0,0,0,1,0,0,0,1,1
x_515183758153422,0,0,0,0,0,0,0,1,1
x_516340451282771,0,0,0,0,0,0,0,1,1
x_517434161267140,0,0,0,1,0,0,0,1,1
x_519568117464101,0,0,0,0,0,0,0,1,1
x_520146947450136,0,0,0,1,0,0,0,1,1
x_521458157299296,0,0,0,0,0,0,0,1,1
x_523129147025177,0,0,0,0,0,0,0,0,1
x_527139696603114,0,0,0,0,0,0,0,1,1
x_532224116123840,0,0,0,0,0,0,0,0,1
x_534602915783457,0,0,0,0,0,0,0,1,1
x_535591108947698,0,0,0,0,0,0,0,1,1
x_536203399268468,0,0,0,0,0,0,0,1,1
x_541071355026298,0,0,0,0,0,0,0,1,1
x_545354711346620,0,0,0,0,0,0,0,0,1
x_545801127918286,0,0,0,0,0,0,0,1,1
x_546725954672289,0,0,0,0,0,0,0,0,0
x_549497040948766,0,0,0,0,0,0,0,1,1
x_555220000287909,0,0,0,0,0,0,0,1,1
x_558854523250168,0,0,0,0,0,0,0,0,1
x_565703966034261,0,0,0,0,0,0,0,1,1
x_572456601890682,0,0,0,0,0,0,0,1,1
x_575573085134728,0,0,0,0,0,0,0,1,1
x_579672981117746,0,0,0,0,0,0,0,1,1
x_606089975225909,0,0,0,0,0,0,0,1,1
x_776538194543935,0,0,0,0,0,0,0,1,1
x_790568133052199,0,0,0,0,0,0,0,1,1
x_797001265817180,0,0,0,0,0,0,0,1,1
x_8245297238892084,0,0,0,0,0,0,0,1,1
x_8279060472162535,0,0,0,0,0,0,0,1,1
x_828157942837411,0,0,0,0,0,0,0,1,1
x_840020931444988,0,0,0,0,0,0,0,1,1
x_8432308780171647,0,0,0,0,0,0,0,0,1
x_8530794950300071,0,0,0,0,0,0,0,1,1
x_855451726700735,0,0,0,0,0,0,0,1,1
x_863161592622149,0,0,0,1,0,0,0,1,1
x_8722981681086735,0,0,0,0,0,0,0,1,1
x_876129354148004,0,0,0,0,0,0,0,0,1
x_883588346576329,0,0,0,0,0,0,0,1,1
x_884364583180379,0,0,0,0,0,0,0,1,1
x_884792113713009,0,0,0,0,0,0,0,1,1
x_889630969224472,0,0,0,0,0,0,0,1,1
x_892307455647932,0,0,0,0,0,0,0,0,1
x_894079585991471,0,0,0,0,0,0,0,1,1
x_898283652265009,0,0,0,0,0,0,0,1,1
x_912171814060593,0,0,0,0,0,0,0,1,1
x_915780020398583,0,0,0,0,0,0,0,1,1
x_9179072242120396,0,0,0,0,0,0,0,1,1
x_920687316789721,0,0,0,0,0,0,0,1,1
x_921355093148284,0,0,0,0,0,0,0,0,1
x_938731464959956,0,0,0,0,0,0,0,1,1
x_948911170597372,0,0,0,0,0,0,0,1,1
x_3446135932359852,0,0,0,0,0,0,0,1,1
x_466444295826429,0,0,0,0,0,0,0,1,1
x_539003409076789,0,0,0,0,0,0,0,1,1
x_558861130017388,0,0,0,0,0,0,0,1,1
x_887228376410362,0,0,0,0,0,0,0,1,1
x_1035155601398232,0,0,0,0,0,0,0,1,1
x_1035701954529997,0,0,0,0,0,0,0,1,1
x_1056687539391553,0,0,0,0,0,0,0,1,1
x_1065374741466594,0,0,0,0,0,0,0,0,1
x_1069273838325546,0,0,0,1,0,0,0,1,1
x_1071940887969917,0,0,0,0,0,0,0,1,1
x_1085813176504811,0,0,0,0,0,0,0,1,1
x_1109611200519123,0,0,0,1,0,0,0,1,1
x_1260657111737906,0,0,0,0,0,0,0,1,1
x_1334375777545077,0,0,0,0,0,0,0,1,1
x_1483572852358085,0,0,0,0,0,0,0,0,1
x_1659797324586218,0,0,0,0,0,0,0,1,1
x_1662867494662696,0,0,0,1,0,0,0,1,1
x_1737493890209779,0,0,0,0,0,0,0,1,1
x_1942502706269242,0,0,0,0,0,0,0,0,1
x_1998016187342591,0,0,0,0,0,0,0,1,1
x_1999686720470964,0,0,0,0,0,0,0,1,1
x_3038166249669881,0,0,0,0,0,0,0,1,1
x_4130390463848608,0,0,0,0,0,0,0,1,1
x_488051820896720,0,0,0,0,0,0,0,1,1
x_498350196535275,0,0,0,0,0,0,0,1,1
x_500397959468813,0,0,0,0,0,0,0,1,1
x_520420770870706,0,0,0,0,0,0,0,1,1
x_524888287062908,0,0,0,0,0,0,0,1,1
x_527621266864507,0,0,0,0,0,0,0,1,1
x_531587176141152,0,0,0,0,0,0,0,0,1
x_550890864210677,0,0,0,0,0,0,0,1,1
x_574882141763291,0,0,0,1,0,0,0,1,1
x_578650928172044,0,0,0,1,0,0,0,1,1
x_868917045428369,0,0,0,0,0,0,0,0,1
x_898025928594967,0,0,0,0,0,0,0,0,1
x_921116099906071,0,0,0,0,0,0,0,0,1
x_1628878834345542,0,0,0,0,0,0,0,0,0
x_1645394712981549,0,0,0,0,0,0,0,0,1
x_1911613792585571,0,0,0,0,0,0,0,0,0
x_27010832135228765,0,0,0,0,0,0,0,0,0
x_388165323941753,0,0,0,0,0,0,0,0,1
x_523280920518201,0,0,0,0,0,0,0,0,1
x_891966202878083,0,0,0,0,0,0,0,0,0
x_3794545524095972,0,0,0,1,0,0,0,1,1
x_469676519444501,0,0,0,1,0,0,0,1,1
x_1238920580459846,0,0,0,0,0,0,0,1,1
x_1582988815935737,0,0,0,0,0,0,0,1,1
x_1049802313391245,0,0,0,0,0,0,0,1,0
x_1062407448897473,0,0,0,0,0,0,0,1,0
x_1596548697957272,0,0,0,0,0,0,0,0,0
x_1683465422243511,0,0,0,0,0,0,0,1,1
x_2184489908582695,0,0,0,0,0,0,0,1,0
x_2966109826860291,0,0,0,0,0,0,0,0,0
x_3499499140342391,0,0,1,0,0,0,0,0,0
x_863089295931253,0,0,0,0,0,0,0,1,1
x_950937213544088,0,0,0,0,0,0,0,1,1
x_1011270380681102,0,0,0,0,0,0,0,0,0
x_1015459796947960,0,0,0,0,0,0,0,0,0
x_1091714705721854,0,0,0,0,0,0,0,1,1
x_1462628741105577,0,0,0,0,0,0,0,1,1
x_506893448848729,0,0,0,0,0,0,0,1,1
x_511654698316659,0,0,0,0,0,0,0,1,1
x_8514502938638588,0,0,0,0,0,0,0,0,0
x_941487001334199,0,0,0,0,0,0,0,0,0
x_1001400638336273,0,0,0,0,0,0,0,0,1
x_1007848794149847,1,0,0,0,0,0,0,0,1
x_1229488188254570,0,0,0,0,0,0,0,1,0
x_1279327286369743,1,0,0,0,0,0,0,1,1
x_2705827069598443,0,0,0,0,0,0,0,1,1
x_3695358347452922,0,0,0,0,0,0,0,0,0
x_3814978812151104,0,0,0,0,0,0,1,0,0
x_389095434050841,0,0,0,0,0,0,0,1,0
x_390403220738499,1,0,0,0,0,0,0,1,1
x_436084552231786,0,0,0,0,0,0,0,1,0
x_436815282162288,0,0,0,0,0,0,0,0,1
x_456326217393469,0,0,0,0,0,0,0,0,1
x_466589219486946,1,0,0,0,0,0,0,1,1
x_539658808517052,0,0,0,0,0,0,0,0,1
x_560707816618112,0,0,0,0,0,0,0,0,1
x_821737483375358,0,0,0,0,0,0,0,1,0
x_859966715599947,1,0,0,0,0,0,0,1,1
x_894640975850880,0,0,0,0,0,0,0,1,0
x_965059602039160,0,0,0,0,0,0,0,0,0
x_985668726646820,0,0,0,0,0,0,0,0,1
x_1031026772055713,0,0,0,1,0,0,0,1,0
x_1050052636354876,0,0,0,1,0,0,0,1,1
x_1109586110742824,0,0,0,0,0,0,0,1,1
x_1116617350187811,0,0,0,1,0,0,0,1,1
x_1208297723773875,0,0,0,1,0,0,0,1,1
x_1227551938488872,0,0,0,1,0,0,0,0,0
x_1233166828019802,0,0,0,1,0,0,0,1,1
x_1251192826032131,0,0,0,0,0,0,0,1,1
x_1264616634432981,0,0,0,1,0,0,0,1,1
x_1276985219997491,0,0,0,1,0,0,0,0,0
x_1315231903193119,0,0,0,1,0,0,0,1,0
x_1442664080027973,0,0,0,1,0,0,0,1,1
x_1504345667136899,0,0,0,1,0,0,0,0,0
x_1567704004103483,0,0,0,1,0,0,0,0,0
x_1587730878762276,0,0,0,1,0,0,0,1,1
x_1594341057814291,0,0,0,1,0,0,0,1,0
x_1604144030477415,0,0,0,1,0,0,0,1,1
x_1605049296743377,0,0,0,1,0,0,0,0,0
x_1724968428252680,0,0,0,1,0,0,0,1,1
x_1736442903768852,0,0,0,0,0,0,0,0,1
x_1767971207072498,0,0,0,1,0,0,0,0,1
x_1926920494475256,0,0,0,1,0,0,0,1,1
x_1937753766687676,0,0,0,1,0,0,0,0,1
x_2348448015501806,0,0,0,1,0,0,0,1,1
x_3034080223425186,0,0,0,1,0,0,0,1,1
x_3410124479290364,0,0,0,1,0,0,0,1,1
x_365059919930982,0,0,0,1,0,0,0,1,1
x_3764146063898448,0,0,0,1,0,0,0,1,1
x_377539998770487,0,0,0,1,0,0,0,0,1
x_3848547298751845,0,0,0,1,0,0,0,1,1
x_3856236977947596,0,0,0,1,0,0,0,1,1
x_3894937050753722,0,0,0,1,0,0,0,1,1
x_3953606808295761,0,0,0,1,0,0,0,1,1
x_421934814052058,0,0,0,1,0,0,0,1,1
x_429353313099151,0,0,0,1,0,0,0,1,1
x_468009822901562,0,0,0,1,0,0,0,1,0
x_490966793689856,0,0,0,1,0,0,0,1,0
x_503183512714218,0,0,0,1,0,0,0,1,1
x_509422672066108,0,0,0,1,0,0,0,1,1
x_511935394958284,0,0,0,0,0,0,0,0,0
x_525327816845303,0,0,0,1,0,0,0,1,0
x_526339010252719,0,0,0,1,0,0,0,1,1
x_540250601741913,0,0,0,1,0,0,0,0,1
x_557900100024751,0,0,0,1,0,0,0,1,1
x_561710486246203,0,0,0,1,0,0,0,1,1
x_567605735602877,0,0,0,1,0,0,0,1,1
x_577719564782835,0,0,0,0,0,0,0,0,0
x_817651526939174,0,0,0,0,0,0,0,1,0
x_8255783514547425,0,0,0,0,0,0,0,1,0
x_839552491327603,0,0,0,0,0,0,0,0,1
x_853325610240259,0,0,0,1,0,0,0,0,1
x_865685882319650,0,0,0,1,0,0,0,0,1
x_8669478636463413,0,0,0,1,0,0,0,1,1
x_869205848674834,0,0,0,1,0,0,0,1,1
x_910922227670722,0,0,0,0,0,0,0,1,1
x_918022550387327,0,0,0,1,0,0,0,1,1
x_1042416771017401,1,0,0,0,0,0,0,1,1
x_1066848204940707,0,0,0,0,0,0,0,1,1
x_1068590291421605,0,0,0,0,0,0,0,1,1
x_1243931250253278,0,0,0,0,0,0,0,1,1
x_1308078263690654,0,0,0,0,0,0,0,1,1
x_1926348447842312,0,0,0,0,0,0,0,1,1
x_2050307865428521,0,0,0,0,0,0,0,1,1
x_2381929908824533,0,0,0,0,0,0,0,1,1
x_2933004923541633,0,0,0,0,0,0,0,1,1
x_3856646564574786,0,0,0,0,0,0,0,1,1
x_520294130892006,0,0,0,0,0,0,0,1,1
x_535296479244373,0,0,0,0,0,0,0,1,1
x_565230015970801,0,0,0,0,0,0,0,1,1
x_571265178682196,0,0,0,0,0,0,0,1,1
x_583965220720588,0,0,0,0,0,0,0,1,1
x_584731297325438,0,0,0,0,0,0,0,1,1
x_596694636030226,0,0,0,0,0,0,0,1,1
x_793928199443711,0,0,0,0,0,0,0,1,1
x_851021227105999,0,0,0,0,0,0,0,1,1
x_868482655426052,0,0,0,0,0,0,0,1,1
x_935390451765653,0,0,0,0,0,0,0,1,1
x_1014524330363030,0,0,0,1,0,0,0,1,1
x_1036550911297957,0,0,0,1,0,0,0,1,0
x_1056435589113454,0,0,0,0,0,0,0,1,1
x_1081170786964940,0,0,0,1,0,0,0,1,1
x_1116981750032079,0,0,0,1,0,0,0,1,1
x_1227168728491495,0,0,0,1,0,0,0,1,1
x_1242318780256286,0,0,0,1,0,0,0,1,0
x_1270379500664730,0,0,0,1,0,0,0,1,1
x_1286452895827490,0,0,0,0,0,0,0,1,1
x_1318765812829277,0,0,0,1,0,0,0,1,1
x_1453335032026494,0,0,0,0,0,0,0,1,1
x_1468008870555186,0,0,0,1,0,0,0,1,1
x_1504851663547088,0,0,0,1,0,0,0,0,0
x_1522812058373371,0,0,0,1,0,0,0,1,1
x_1534544734094152,0,0,0,1,0,0,0,1,0
x_1631804510883436,0,0,0,1,0,0,0,1,1
x_1670933556973098,0,0,0,1,0,0,0,1,1
x_1710622033059839,0,0,0,1,0,0,0,1,1
x_1744493189719888,0,0,0,1,0,0,0,1,1
x_1845977375810865,0,0,0,1,0,0,0,1,1
x_1917013288800021,0,0,0,1,0,0,0,0,0
x_420795934166734,0,0,0,1,0,0,0,1,1
x_473060059088626,0,0,0,1,0,0,0,1,1
x_518593681148971,0,0,0,1,0,0,0,1,1
x_521416734056692,0,0,0,1,0,0,0,1,1
x_541571675136920,0,0,0,1,0,0,0,1,1
x_548829994504691,0,0,0,1,0,0,0,1,1
x_556103650242702,0,0,0,1,0,0,0,1,1
x_560323439813889,0,0,0,1,0,0,0,1,1
x_571915172028357,0,0,0,1,0,0,0,1,1
x_847258894231023,0,0,0,1,0,0,0,1,1
x_863172332670130,0,0,0,1,0,0,0,1,1
x_8815649888479137,0,0,0,1,0,0,0,1,1
x_885940383505793,0,0,0,0,0,0,0,1,1
x_886413890136353,0,0,0,1,0,0,0,1,1
x_902921758435524,0,0,0,1,0,0,0,1,1
x_916078843670147,0,0,0,1,0,0,0,1,1
x_917169093075450,0,0,0,1,0,0,0,1,1
x_920070299987915,0,0,0,0,0,0,0,1,1
x_939307731375097,0,0,0,1,0,0,0,1,1
x_9624916437524526,0,0,0,1,0,0,0,0,0
x_1072489454085054,0,0,0,0,0,0,0,1,1
x_1212428706663172,0,0,0,0,0,0,0,1,1
x_1628668397679812,0,0,0,0,0,0,0,1,1
x_388430680982967,0,0,0,0,0,0,0,1,1
x_514757014782951,0,0,0,0,0,0,0,1,1
x_521769380447235,0,0,0,0,0,0,0,1,1
x_8473954415973836,0,0,0,0,0,0,0,1,1
x_882030876744764,0,0,0,0,0,0,0,1,1
x_1095140325347554,0,0,0,0,0,0,0,1,1
x_1508946269822943,0,0,0,0,0,0,0,1,1
x_2633444730174003,0,0,0,0,0,0,0,1,0
x_529370669865244,0,1,0,0,0,0,0,0,0
x_855945926623000,0,0,0,0,0,0,0,1,1
x_893042265790086,0,0,0,0,0,0,0,1,1
x_903138217981096,0,0,0,0,0,0,0,1,1
x_1576512590416657,0,0,0,0,0,0,0,1,1
x_1710539139723354,0,0,0,0,0,0,0,1,1
x_400410026261346,0,0,0,0,0,0,0,1,1
x_907639731431170,0,0,0,0,0,0,0,1,1
x_1061731818763850,0,0,0,0,0,0,0,1,1
x_1259771528383644,0,0,0,1,0,0,0,0,0
x_1261612404835721,0,0,0,1,0,0,0,1,1
x_1595410137996812,0,0,0,1,0,0,0,1,1
x_1617137182347354,0,0,0,0,0,0,0,1,1
x_1655732505205950,0,0,0,1,0,0,0,1,0
x_1763811440819593,0,0,0,1,0,0,0,1,1
x_1768258206912816,0,0,0,1,0,0,0,1,0
x_1797486224323094,0,0,0,1,0,0,0,1,1
x_2846351145540081,0,0,0,0,0,0,0,1,1
x_3844720469188717,0,0,0,0,0,0,0,1,1
x_427354070396763,0,0,0,1,0,0,0,1,0
x_584341610922819,0,0,0,0,0,0,0,1,1
x_1035382775109329,0,0,0,1,0,0,0,1,0
x_1064210854974401,0,0,0,1,0,0,0,1,0
x_411157555336355,0,0,0,1,0,0,0,1,0
x_1084623379715140,0,0,0,1,0,0,0,0,1
x_1480212822676538,0,0,0,0,0,0,0,1,0
x_522900883839744,0,0,0,0,0,0,0,1,0
x_570284345956973,0,0,0,1,0,0,0,0,1
x_906549780986252,0,0,0,1,0,0,0,0,1
x_1263296404796691,0,0,0,0,0,0,0,0,0
x_1565397034363176,0,0,0,0,0,0,0,1,1
x_1729469584455458,0,0,0,0,0,0,0,1,1
x_1731468471015942,0,0,0,0,1,0,0,1,1
x_2608041616073230,0,0,0,0,0,0,0,1,1
x_1011825677385509,0,0,0,0,0,0,0,1,0
x_1058423382618100,0,0,0,0,0,0,0,1,0
x_1063502925019523,0,0,0,0,0,0,0,1,0
x_1063739738732210,0,0,0,0,0,0,0,1,0
x_1082553043348630,0,0,0,0,0,0,0,1,0
x_1098617258426990,0,0,0,0,0,0,0,1,0
x_1106370534228471,0,0,0,0,0,0,0,1,0
x_1113546140178320,0,0,0,0,0,0,0,1,0
x_1197533798211899,0,0,0,0,0,0,0,1,0
x_1216968709557093,0,0,0,0,0,0,0,1,0
x_1225023052090066,0,0,0,0,0,0,0,1,0
x_1233306414668132,0,0,0,0,0,0,0,1,0
x_1250184206116309,0,0,0,0,0,0,0,1,0
x_1252161436072019,0,0,0,0,0,0,1,1,0
x_1253386439006984,0,0,0,0,0,0,1,1,0
x_1260045601854176,0,0,0,0,0,0,0,1,0
x_1266493914354273,0,0,0,0,0,0,0,1,0
x_1273217330693840,0,0,0,0,0,0,0,1,0
x_1285079626277575,0,0,0,0,0,0,0,1,0
x_1288152185683537,0,0,0,0,0,0,0,1,0
x_1455282938480840,0,0,0,0,0,0,0,1,0
x_1477068769619991,0,0,0,0,0,0,0,1,0
x_1697826191063985,0,0,0,0,0,0,0,1,0
x_1702921617226680,0,0,0,0,0,0,0,1,0
x_1748365059324097,0,0,0,0,0,0,0,1,0
x_1769701870438427,0,0,0,0,0,0,0,1,0
x_1830581164411108,0,0,0,0,0,0,0,1,0
x_2800850566746765,0,0,0,0,0,0,0,1,0
x_3757773331158773,0,0,0,0,0,0,0,1,0
x_3799720497008164,0,0,0,0,0,0,0,1,0
x_443375635025262,0,0,0,0,0,0,0,1,0
x_466613596399602,0,0,0,0,0,0,0,1,0
x_486427551065514,0,0,0,0,0,0,0,1,0
x_490197564020377,0,0,0,0,0,0,0,1,0
x_506823152230047,0,0,0,0,0,0,0,1,0
x_511780098331733,0,0,0,0,0,0,0,1,0
x_515598954606097,0,0,0,0,0,0,0,1,0
x_518510717834914,0,0,0,0,0,0,0,1,0
x_520530607484207,0,0,0,0,0,0,0,1,0
x_527254476600305,0,0,0,0,0,0,0,1,0
x_528569930131416,0,0,0,0,0,0,0,1,0
x_533500885967639,0,0,0,0,0,0,0,1,0
x_533536645951303,0,0,0,0,0,0,0,1,0
x_537014339225420,0,0,0,0,0,0,1,1,0
x_543656078405664,0,0,0,0,0,0,0,1,0
x_549600257555570,0,0,0,0,0,0,0,1,0
x_552351834191816,0,0,0,0,0,0,0,1,0
x_555313603564370,0,0,0,0,0,0,0,1,0
x_556113473475618,0,0,0,0,0,0,0,1,0
x_556121793917865,0,0,0,0,0,0,0,1,0
x_561713503209335,0,0,0,0,0,0,0,1,0
x_564610906080888,0,0,0,0,0,0,0,1,0
x_586069223756388,0,0,0,0,0,0,0,1,0
x_586119900508916,0,0,0,0,0,0,0,1,0
x_812519940875142,0,0,0,0,0,0,0,1,0
x_840094048206872,0,0,0,0,0,0,0,1,0
x_843554351270399,0,0,0,0,0,0,0,1,0
x_844237867574568,0,0,0,0,0,0,0,1,0
x_8552883748138237,0,0,0,0,0,0,0,1,0
x_859624666298768,0,0,0,0,0,0,0,1,0
x_861469876052645,0,0,0,0,0,0,0,1,0
x_871648698431005,0,0,0,0,0,0,0,1,0
x_894139892377450,0,0,0,0,0,0,0,1,0
x_9050203058337879,0,0,0,0,0,0,0,1,0
x_907942941261789,0,0,0,0,0,0,0,1,0
x_919196946747934,0,0,0,0,0,0,1,1,0
x_919615753671478,0,0,0,0,0,0,0,1,0
x_1056022892767679,0,0,0,0,0,0,0,1,0
x_1268453141007912,0,0,0,1,0,0,0,1,1
x_1312596039726127,0,0,0,0,0,0,0,1,1
x_1592325118019448,0,0,0,0,0,0,0,1,0
x_884138026988124,0,0,0,0,0,0,0,1,1
x_1000161804771561,1,0,0,0,0,0,0,1,1
x_1000746458519491,0,0,0,0,0,0,0,1,1
x_1000939365119313,1,0,0,0,0,0,0,1,1
x_1004671401398505,1,0,0,0,0,0,0,1,0
x_1010072370515232,0,0,0,0,0,0,0,1,1
x_1010074637524061,1,0,0,0,0,0,0,1,0
x_1010750764390693,1,0,0,0,0,0,0,1,1
x_1011198627447957,1,0,0,0,0,0,0,1,0
x_1013161910295415,1,0,0,0,0,0,0,0,1
x_1015318520109029,1,0,0,0,0,0,0,1,0
x_1015473443661469,1,0,0,0,0,0,0,1,0
x_1016483980480641,0,0,0,0,0,0,0,1,1
x_1017269626818237,1,0,0,0,0,0,0,1,0
x_1017274243105101,1,0,0,0,0,0,0,1,0
x_1017490282694348,1,0,0,0,0,0,0,1,1
x_1017494952935593,0,1,0,0,0,0,1,0,0
x_1019387736363248,1,0,0,0,0,0,0,1,1
x_1020141552994984,1,0,0,0,0,0,0,1,0
x_1021067682804618,0,0,0,0,0,0,0,1,1
x_1021237413118953,1,0,0,0,0,0,0,1,0
x_1021585826411510,1,0,0,0,0,0,0,1,0
x_1022232732875823,1,0,0,0,0,0,0,1,0
x_1022291242549803,1,0,0,0,0,0,0,1,0
x_1022522636321760,1,0,0,0,0,0,0,1,0
x_1022582385774237,1,0,0,0,0,0,0,1,0
x_1023235402617477,1,0,0,0,0,0,0,1,0
x_1024797459424708,1,0,0,0,0,0,0,1,0
x_1025190709072635,1,0,0,0,0,0,0,1,0
x_1026631082505742,1,0,0,0,0,0,0,1,0
x_1027645918834794,1,0,0,0,0,0,0,1,0
x_1028613065402141,0,0,0,0,0,0,0,1,1
x_1028614348998961,1,0,0,0,0,0,0,1,0
x_1029156568575060,1,0,0,0,0,0,0,1,0
x_1030001712471677,1,0,0,0,0,0,0,1,0
x_1030022559129335,1,0,0,0,0,0,0,1,0
x_1030513405263897,1,0,0,0,0,0,0,0,1
x_1031672378419447,1,0,0,0,0,0,0,1,0
x_1032076015081410,1,0,0,0,0,0,0,1,0
x_1033129948358875,1,0,0,0,0,0,0,1,1
x_1034655308045856,1,0,0,0,0,0,0,0,1
x_1034721374863958,1,0,0,0,0,0,0,1,0
x_1034870137954128,1,0,0,0,0,0,0,1,0
x_1035340937874167,1,0,0,0,0,0,0,1,1
x_1036061544641595,1,0,0,0,0,0,0,1,0
x_1036518981310495,1,0,0,0,0,0,0,1,0
x_1038728967501643,1,0,0,0,0,0,0,1,0
x_1038821940841496,1,0,0,0,0,0,0,0,1
x_1039486111007107,0,0,0,0,0,0,0,1,1
x_1039731704226487,1,0,0,0,0,0,0,1,1
x_1040186364563638,1,0,0,0,0,0,0,1,0
x_1040195104220686,1,0,0,0,0,0,0,1,0
x_1040551260654447,1,0,0,0,0,0,0,1,1
x_1040650940802658,1,0,0,0,0,0,0,1,0
x_1040660614370237,1,0,0,0,0,0,0,1,1
x_1041327227638040,0,0,0,0,0,0,0,1,1
x_1041488840526019,0,0,0,0,0,0,0,1,1
x_1042654457614219,0,1,0,0,0,0,1,0,0
x_1042940153804898,1,0,0,0,0,0,0,0,1
x_1043037184074385,1,0,0,0,0,0,0,1,0
x_1043104000876706,1,0,0,0,0,0,0,1,0
x_1043196854480011,1,0,0,0,0,0,0,0,1
x_1043290300324655,1,0,0,0,0,0,0,1,0
x_1043493690287647,1,0,0,0,0,0,0,1,0
x_1043884893695113,0,0,0,0,0,0,0,1,1
x_1044292577141965,1,0,0,0,0,0,0,0,1
x_1044295124063224,1,0,0,0,0,0,0,1,0
x_1044736463842351,1,0,0,0,0,0,0,1,0
x_1044753036922545,1,0,0,0,0,0,0,1,0
x_1044846390247234,1,0,0,0,0,0,0,1,0
x_1044927680350592,1,0,0,0,0,0,0,1,0
x_1045471843432323,0,0,0,0,0,0,1,0,0
x_1045989343712244,0,0,0,0,0,0,0,1,1
x_1046143083646739,1,0,0,0,0,0,0,1,0
x_1046218967233110,1,0,0,0,0,0,0,1,0
x_1046281849949849,1,0,0,0,0,0,0,1,0
x_1046788197002696,1,0,0,0,0,0,0,1,1
x_1046799293508694,1,0,0,0,0,0,0,1,0
x_1048870173474315,1,0,0,0,0,0,0,1,0
x_1049430730311029,1,0,0,0,0,0,0,1,0
x_1050023260109283,0,1,0,0,0,0,1,0,0
x_1050286323415773,1,0,0,0,0,0,0,1,0
